acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat
275,C_275,I,A,USD,false,1,0,1000000,92728.03,,bank_c,Alexis,Lawson,89864 Destiny Common Suite 646,South Jamieport,WY,US,27114,Female,1969-06-22,100-53-5935,25.199914,8.204207
276,C_276,I,A,USD,false,1,0,1000000,93600.06,,bank_c,Grace,Pham,50019 Rodriguez Junction Apt. 555,Dylanmouth,CO,US,33868,Female,2005-12-30,655-36-4616,-98.465882,20.758771
277,C_277,I,A,USD,false,1,0,1000000,66695.39,,bank_c,David,Cook,134 Garrett Curve,Sarahview,AR,US,01733,Male,1986-02-24,120-89-7394,162.129395,-74.021138
278,C_278,I,A,USD,false,1,0,1000000,86955.03,,bank_c,Sarah,Vargas,35114 Mcdonald Manor Suite 982,Port Davidfurt,KY,US,11757,Female,2009-04-03,878-67-2728,73.933994,21.341017
279,C_279,I,A,USD,false,1,0,1000000,54596.23,,bank_c,Nicole,Collins,7118 Frederick Field Suite 402,Lake Stephaniemouth,LA,US,87177,Female,1982-07-21,842-43-2932,172.752883,-86.0130325
280,C_280,I,A,USD,false,1,0,1000000,77926.20,,bank_c,Jeremy,Wong,77167 Austin Spring,Perezberg,OR,US,63172,Male,2024-10-30,715-54-8852,-13.771386,43.248567
281,C_281,I,A,USD,false,1,0,1000000,88694.70,,bank_c,Charles,Pope,411 Sydney Gateway Suite 719,Masseytown,ND,US,23866,Male,1985-12-06,864-72-5423,-90.514799,0.0700455
282,C_282,I,A,USD,false,1,0,1000000,91653.66,,bank_c,Lauren,Frederick,2152 Davis Station Apt. 501,Larryview,PW,US,23312,Female,2016-10-21,403-61-9126,-169.317949,-17.6558115
283,C_283,I,A,USD,false,1,0,1000000,60370.51,,bank_c,Jessica,Evans,145 Roberts Common Suite 347,East Lindseyville,AK,US,44449,Female,1914-04-11,837-13-5050,71.590051,-7.519813
284,C_284,I,A,USD,false,1,0,1000000,86469.40,,bank_c,Danielle,Harrington,5466 Ray Orchard Suite 327,Dennisshire,HI,US,17435,Female,1942-05-17,109-41-1827,-177.699428,-37.154597
285,C_285,I,A,USD,false,1,0,1000000,50083.11,,bank_c,Mike,Welch,95200 James Court,South Christopherborough,NY,US,47190,Male,1928-04-08,792-31-8233,118.243317,66.1310665
286,C_286,I,A,USD,false,1,0,1000000,82223.96,,bank_c,Jason,Mckenzie,9881 Autumn Village,West Sherri,GA,US,80780,Male,1951-07-25,632-55-6835,-24.140088,-34.515889
287,C_287,I,A,USD,false,1,0,1000000,90806.48,,bank_c,Mitchell,Hodges,371 Gail Ramp Suite 805,Kimberlymouth,NJ,US,83584,Male,1942-07-05,589-68-1169,-147.208882,-71.926257
288,C_288,I,A,USD,false,1,0,1000000,62002.27,,bank_c,Beverly,Hall,3119 Austin Mews,Christopherton,AK,US,97043,Female,1959-01-07,724-99-9710,146.822001,4.2918845
289,C_289,I,A,USD,false,1,0,1000000,57265.10,,bank_c,Stacey,Wade,9183 Hutchinson Mount,Johnville,ME,US,64212,Female,1916-07-28,413-28-7075,63.496925,67.7345105
290,C_290,I,A,USD,false,1,0,1000000,63891.78,,bank_c,Teresa,Joseph,80838 Johnson Curve Apt. 813,South Nathan,CA,US,54125,Female,1926-06-01,239-61-6727,-19.414734,4.7631095
291,C_291,I,A,USD,false,1,0,1000000,79275.62,,bank_c,Stephanie,Jacobs,6533 Robert Road Apt. 643,Port Bobby,TN,US,45122,Female,2018-01-03,036-38-3074,81.583337,-53.7765175
292,C_292,I,A,USD,false,1,0,1000000,89560.67,,bank_c,John,Gilbert,283 Murray Manors,New David,HI,US,88940,Male,2004-01-01,732-03-9804,-158.523059,18.0097265
293,C_293,I,A,USD,false,1,0,1000000,67195.20,,bank_c,Kari,Sawyer,963 Smith Lodge,West Stevenmouth,NJ,US,07616,Female,1925-06-25,710-79-5780,64.975314,-2.1750735
294,C_294,I,A,USD,false,1,0,1000000,64536.96,,bank_c,Corey,Myers,90164 Darrell Freeway,Laurenside,MO,US,72261,Male,1917-12-12,497-03-7183,-74.127050,-89.533367
295,C_295,I,A,USD,false,1,0,1000000,67225.76,,bank_c,Jenna,Hill,821 Avila Lock Suite 200,Port Coreyville,CA,US,27372,Female,1996-09-23,649-65-9585,75.846472,50.309449
296,C_296,I,A,USD,false,1,0,1000000,60813.00,,bank_c,Thomas,Romero,154 Joseph Shoals Apt. 650,Knightburgh,IA,US,97256,Male,1978-11-14,169-36-7185,66.821800,-53.096282
297,C_297,I,A,USD,false,1,0,1000000,59998.88,,bank_c,Michael,Williams,132 Joseph Mountains,Debraberg,ID,US,46457,Male,1911-11-20,878-24-9409,-160.165616,27.702233
298,C_298,I,A,USD,false,1,0,1000000,81270.70,,bank_c,Seth,Williams,164 Morales Lane Suite 538,Ebonyfort,PR,US,94809,Male,1942-01-18,366-21-9538,74.489812,-8.437564
299,C_299,I,A,USD,false,1,0,1000000,89063.22,,bank_c,Marcus,Cooper,95585 Jennifer Well Apt. 408,West Jennifer,WA,US,27836,Male,2022-09-08,831-51-5646,110.580778,11.672365
300,C_300,I,A,USD,false,1,0,1000000,72713.26,,bank_c,Katherine,Bruce,664 Deborah Squares Apt. 415,Pruittberg,MH,US,71133,Female,1939-06-05,168-16-4399,-5.351759,57.4963685
301,C_301,I,A,USD,false,1,0,1000000,62553.91,,bank_c,Sonya,Adams,57193 Beck Greens,North Carolynstad,ND,US,74767,Female,1946-10-28,032-65-9965,-179.041143,65.0274325
302,C_302,I,A,USD,false,1,0,1000000,76665.41,,bank_c,Brian,Garcia,742 Johnson Forks Suite 114,West Lauraberg,NE,US,15582,Male,2000-07-29,206-69-6035,-137.964860,51.0388065
303,C_303,I,A,USD,false,1,0,1000000,69755.02,,bank_c,Matthew,Leach,383 Flynn Common Apt. 973,New Michaeltown,OR,US,40588,Male,1911-10-20,665-90-7666,150.420232,79.870462
304,C_304,I,A,USD,false,1,0,1000000,78916.21,,bank_c,Nancy,Smith,362 Hodges Pass Apt. 713,Coxchester,KS,US,23522,Female,2009-10-16,665-63-4328,-158.251102,-70.8585935
305,C_305,I,A,USD,false,1,0,1000000,91407.23,,bank_c,Kyle,Wilcox,8769 Deleon Flats,West Paulview,MI,US,69626,Male,1947-11-16,125-94-5847,-130.974692,-17.416993
306,C_306,I,A,USD,false,1,0,1000000,76296.36,,bank_c,Megan,Hines,887 Todd Curve,Olsonstad,TX,US,80418,Female,1990-12-20,216-22-1073,-11.235672,11.6998645
307,C_307,I,A,USD,false,1,0,1000000,72552.55,,bank_c,Chad,Meyer,95224 Brandi Vista Suite 195,New Danielle,MO,US,42493,Male,1980-03-01,540-14-6519,21.415866,-11.4917465
308,C_308,I,A,USD,false,1,0,1000000,60203.61,,bank_c,Lauren,Hawkins,7127 Alexander Track Apt. 215,Port Maria,NC,US,24402,Female,1935-07-01,571-53-7698,160.508173,-41.7167295
309,C_309,I,A,USD,false,1,0,1000000,67467.68,,bank_c,Martin,Newman,47087 Riley Junction Suite 684,North Christopherborough,IL,US,36401,Male,2024-08-22,551-23-8902,37.518894,-28.777057
310,C_310,I,A,USD,false,1,0,1000000,54432.58,,bank_c,James,Barnett,50246 Brown Skyway,Lindsayville,ME,US,19583,Male,1958-06-10,877-63-7689,-6.194788,62.4118565
311,C_311,I,A,USD,false,1,0,1000000,71091.10,,bank_c,Shane,Buchanan,3087 Kevin Shore Apt. 490,New Teresahaven,MA,US,47941,Male,1969-07-08,898-75-4592,-168.364921,-53.4396295
312,C_312,I,A,USD,false,1,0,1000000,88660.10,,bank_c,Jeffrey,Sanders,519 Blanchard Key,New Adam,ND,US,45067,Male,1954-05-08,693-15-8629,-177.162985,28.612013
313,C_313,I,A,USD,false,1,0,1000000,85773.26,,bank_c,Amy,Lynch,1758 Escobar Courts,East Robertfurt,MI,US,04874,Female,1950-10-19,810-59-4764,150.614307,39.657095
314,C_314,I,A,USD,false,1,0,1000000,89747.80,,bank_c,Victoria,Hays,1527 Jacqueline Turnpike Suite 453,West Johnhaven,DE,US,27483,Female,2008-02-12,175-04-6869,150.152672,10.066199
315,C_315,I,A,USD,false,1,0,1000000,88931.70,,bank_c,Ricardo,Rodriguez,643 Cooper Rest,Nicholasshire,MT,US,94796,Male,2018-03-27,037-89-3417,83.348521,86.685022
316,C_316,I,A,USD,false,1,0,1000000,61895.82,,bank_c,Tina,Harrison,2099 Martin Mountain Apt. 475,Melissachester,NC,US,08966,Female,1945-01-10,019-54-4811,146.741360,30.1527875
317,C_317,I,A,USD,false,1,0,1000000,87363.48,,bank_c,Timothy,Williams,341 Taylor Crescent,West Sheila,VT,US,63077,Male,1973-10-27,615-24-6871,160.084927,-36.041996
318,C_318,I,A,USD,false,1,0,1000000,80394.60,,bank_c,Mary,Reese,55131 Williams Loaf Suite 328,West Laurieborough,UT,US,25317,Female,1969-12-30,842-83-2655,54.641171,80.0406375
319,C_319,I,A,USD,false,1,0,1000000,56110.89,,bank_c,Taylor,Horton,07445 Robert Wells Apt. 903,East Christopherhaven,SD,US,52335,Male,1922-04-08,658-31-5173,-135.023692,78.1314315
320,C_320,I,A,USD,false,1,0,1000000,58661.62,,bank_c,Kayla,Wallace,789 Ryan Passage,New Jennifer,MH,US,36051,Female,1975-05-26,668-97-6699,-136.661515,2.512165
321,C_321,I,A,USD,false,1,0,1000000,66007.54,,bank_c,Paul,Brown,52135 Karen Plaza,New Jeffrey,CO,US,89041,Male,2012-03-08,329-64-6396,157.243035,18.4270595
322,C_322,I,A,USD,false,1,0,1000000,80030.06,,bank_c,David,Carpenter,027 Amy Dale Suite 507,Carrstad,NH,US,61461,Male,2019-04-11,014-87-9471,-61.936023,55.9768645
323,C_323,I,A,USD,false,1,0,1000000,61178.02,,bank_c,Riley,Brown,267 Nicole Spring,Veronicaville,AL,US,65144,Male,2013-02-24,710-83-0856,77.019372,-53.958369
324,C_324,I,A,USD,false,1,0,1000000,52376.81,,bank_c,Richard,Blanchard,032 Jason Cliff,New Kimberly,ID,US,53066,Male,1991-09-09,827-85-7824,155.248734,-87.509217
325,C_325,I,A,USD,false,1,0,1000000,88961.64,,bank_c,Emily,Finley,0727 Charles Mountain Apt. 561,Whiteside,WA,US,55941,Female,1957-08-12,274-84-8586,-115.367814,21.603880
326,C_326,I,A,USD,false,1,0,1000000,80369.77,,bank_c,Dana,Strong,0874 Carroll Roads,Kellyfort,NY,US,66736,Female,1936-05-19,254-40-4155,51.317914,27.334819
327,C_327,I,A,USD,false,1,0,1000000,53405.17,,bank_c,Alan,Sharp,32973 Prince Parks,New Dominiquefort,VI,US,06316,Male,1921-05-26,865-30-9425,-138.560906,54.7222215
328,C_328,I,A,USD,false,1,0,1000000,94593.37,,bank_c,Sandy,Williams,423 Mccann Underpass Suite 442,Jeremychester,IL,US,32661,Female,2000-02-23,889-36-9654,13.297874,-30.2803635
329,C_329,I,A,USD,false,1,0,1000000,77800.57,,bank_c,Kristi,Patterson,089 Trevor Plains,North Michael,MT,US,58206,Female,2014-09-20,804-93-4268,-29.861073,54.971646
330,C_330,I,A,USD,false,1,0,1000000,51001.38,,bank_c,Jennifer,Sanchez,400 Robbins Lane Suite 977,Angelaberg,GA,US,02876,Female,1922-01-10,780-18-3290,-17.653630,-16.1243485
331,C_331,I,A,USD,false,1,0,1000000,72118.18,,bank_c,Teresa,Brown,40823 Levy Isle Apt. 717,Jamesfurt,MT,US,06134,Female,1917-12-04,852-27-5359,-168.394599,-51.7849805
332,C_332,I,A,USD,false,1,0,1000000,85358.97,,bank_c,Ivan,Robinson,680 Edward Forges Suite 101,North Patriciamouth,TN,US,09082,Male,1973-04-25,593-26-5066,-14.480206,-82.113502
333,C_333,I,A,USD,false,1,0,1000000,99912.38,,bank_c,Andrea,Freeman,235 Bryan Wall Suite 586,North Reneetown,HI,US,72700,Female,2000-09-04,567-65-3916,-148.476597,-30.8194905
334,C_334,I,A,USD,false,1,0,1000000,58420.13,,bank_c,Debra,Bennett,27371 Shelton Meadows,Wolfbury,IA,US,09278,Female,1955-03-16,185-37-4796,144.158692,-19.7113335
335,C_335,I,A,USD,false,1,0,1000000,50041.65,,bank_c,Kristy,Nelson,70165 Tyler Station,Shannonfort,AR,US,36527,Female,1929-10-14,616-72-4152,-44.527139,47.6788355
336,C_336,I,A,USD,false,1,0,1000000,89140.81,,bank_c,David,Glover,6815 Christian Meadow,Westchester,VT,US,55275,Male,2014-02-25,783-70-8695,118.340017,74.5393985
337,C_337,I,A,USD,false,1,0,1000000,68471.59,,bank_c,David,Harris,2684 Heidi Trail,Erintown,AK,US,02204,Male,1933-09-20,044-28-9752,135.181073,-40.1432325
338,C_338,I,A,USD,false,1,0,1000000,92706.09,,bank_c,Cassandra,Long,1726 Michael Fall Suite 500,Jasonshire,OH,US,99068,Female,1964-10-06,870-63-3328,-60.315513,8.6629195
339,C_339,I,A,USD,false,1,0,1000000,63903.71,,bank_c,James,Lee,684 Potts Haven Suite 910,Port Josephhaven,SD,US,84716,Male,1985-10-09,059-49-9353,102.103846,86.3707665
340,C_340,I,A,USD,false,1,0,1000000,92376.24,,bank_c,Sharon,Davis,3585 Jenna Forges Suite 674,Candiceland,MH,US,02827,Female,2006-05-30,243-69-9451,-6.158332,-28.327464
341,C_341,I,A,USD,false,1,0,1000000,59891.50,,bank_c,Cheryl,Rivera,50121 Sue Underpass Suite 762,Tylertown,ND,US,93530,Female,1978-02-19,670-31-2782,26.680319,45.091613
342,C_342,I,A,USD,false,1,0,1000000,73040.35,,bank_c,Sara,Carter,68514 Clark Springs Suite 510,Bensontown,IA,US,10073,Female,1987-11-12,580-33-7098,-151.787093,-22.1778885
343,C_343,I,A,USD,false,1,0,1000000,73659.73,,bank_c,Kathy,Stone,963 Howe Drive,Jonesfurt,WA,US,16458,Female,1922-10-24,216-23-5125,-95.611526,70.731263
344,C_344,I,A,USD,false,1,0,1000000,84850.13,,bank_c,Jasmine,Hardin,6038 Melissa Park Apt. 377,South Danielview,IL,US,77277,Female,1920-01-09,123-52-3404,-12.369710,-86.0129305
345,C_345,I,A,USD,false,1,0,1000000,86584.32,,bank_c,Michael,Jennings,060 Dale Square,South Paulaborough,RI,US,22114,Male,2004-06-02,084-84-6825,-7.815584,-11.951203
346,C_346,I,A,USD,false,1,0,1000000,96697.89,,bank_c,Donna,Williams,813 Samantha Lodge Apt. 913,West Sharon,WA,US,57576,Female,1982-06-28,403-51-4595,-166.022618,18.0488795
347,C_347,I,A,USD,false,1,0,1000000,66496.63,,bank_c,Laura,Donaldson,040 Sydney Plaza,South Cody,MP,US,12416,Female,1933-07-09,242-01-1187,-129.129655,86.807185
348,C_348,I,A,USD,false,1,0,1000000,78217.99,,bank_c,Adrienne,Solis,5855 Ryan Light,Butlermouth,GU,US,20452,Female,1956-05-23,134-96-8031,-36.565069,88.180213
349,C_349,I,A,USD,false,1,0,1000000,76772.08,,bank_c,Justin,Fuller,565 White Trafficway,Port Nicholas,MS,US,77989,Male,2024-02-29,761-97-4910,-175.704500,-40.836734
350,C_350,I,A,USD,false,1,0,1000000,50515.44,,bank_c,Sandra,Donovan,8596 Benton Keys Apt. 355,Port Olivia,MD,US,68083,Female,2019-02-17,384-33-9285,157.916208,-83.5630565
351,C_351,I,A,USD,false,1,0,1000000,53705.87,,bank_c,Billy,Taylor,74418 Brooke Radial Apt. 183,East Annamouth,UT,US,13101,Male,1976-08-14,180-99-5732,-108.074399,-20.062764
352,C_352,I,A,USD,false,1,0,1000000,65246.11,,bank_c,Erika,Hoffman,80435 Patrick Islands Suite 092,Jerryport,DC,US,32937,Female,2009-12-02,110-64-5529,149.768419,-67.050443
353,C_353,I,A,USD,false,1,0,1000000,61684.60,,bank_c,Kenneth,Garcia,04001 Green Island Suite 629,New Mariamouth,MI,US,40002,Male,1961-03-27,895-55-1844,54.729629,-61.8231705
354,C_354,I,A,USD,false,1,0,1000000,76575.45,,bank_c,Kyle,Peterson,69296 Devin Path Apt. 335,Latashamouth,NM,US,66306,Male,1943-10-31,722-72-8188,135.133824,-84.6731535
355,C_355,I,A,USD,false,1,0,1000000,82980.68,,bank_c,Michael,Hobbs,31348 Rebecca Mall Apt. 983,West Elizabethshire,MS,US,87638,Male,1961-08-02,015-35-2671,12.277706,43.4408345
356,C_356,I,A,USD,false,1,0,1000000,58671.05,,bank_c,Jeffrey,Nichols,3227 Troy Ferry Apt. 540,West Lori,CA,US,83115,Male,1958-12-14,764-31-7332,165.229016,54.5038285
357,C_357,I,A,USD,false,1,0,1000000,86844.91,,bank_c,Steven,Cooley,64991 Bell Corners Apt. 106,West Brittanyville,TX,US,21203,Male,1971-05-03,116-70-2216,4.403912,20.9436335
358,C_358,I,A,USD,false,1,0,1000000,98115.95,,bank_c,Michael,Huber,54334 Smith Glen,New Sheritown,IL,US,24740,Male,1912-07-24,463-97-6652,57.578246,46.4940195
359,C_359,I,A,USD,false,1,0,1000000,65694.07,,bank_c,William,Blackburn,877 Joseph Meadow Apt. 115,South Heatherchester,ID,US,45505,Male,1914-08-27,515-18-5011,-22.062263,64.055777
360,C_360,I,A,USD,false,1,0,1000000,68135.49,,bank_c,Shannon,Thompson,02845 Morrison Lodge,East Martin,AS,US,83823,Female,2010-06-09,278-19-4478,-60.075878,47.767885
361,C_361,I,A,USD,false,1,0,1000000,50221.07,,bank_c,Carolyn,Coleman,167 Russell Loop Apt. 034,East Brandiberg,HI,US,49979,Female,2025-07-11,638-68-0660,-84.082929,-85.3693545
362,C_362,I,A,USD,false,1,0,1000000,61061.82,,bank_c,John,Khan,805 Samantha Islands,New Amber,NV,US,63978,Male,1976-04-21,644-73-7177,122.805614,64.969601
363,C_363,I,A,USD,false,1,0,1000000,66659.23,,bank_c,Erica,Kim,809 Brian Rapids,Conradfort,IL,US,03668,Female,1978-03-07,803-64-9587,-131.387668,63.379470
364,C_364,I,A,USD,false,1,0,1000000,50736.14,,bank_c,Crystal,James,43026 Heather Landing Apt. 267,Garciaport,AR,US,36187,Female,2016-02-01,177-42-3597,93.566363,-73.561865
365,C_365,I,A,USD,false,1,0,1000000,80539.26,,bank_c,Cassandra,Kim,31527 Jennifer Trail Apt. 785,Pearsonburgh,PR,US,69427,Female,1990-12-01,136-55-4893,91.005682,-73.474894
366,C_366,I,A,USD,false,1,0,1000000,99184.34,,bank_c,Benjamin,Kim,71269 Jeffrey Lodge,Evansport,NC,US,16416,Male,1990-02-20,834-49-3116,-104.582614,4.111668
367,C_367,I,A,USD,false,1,0,1000000,58253.50,,bank_c,Kevin,Lane,19691 Rose Plaza Apt. 911,North Heather,VA,US,80448,Male,2005-05-26,414-41-9617,29.496849,86.547945
368,C_368,I,A,USD,false,1,0,1000000,82039.84,,bank_c,Samantha,Huang,7040 Campbell Fall Suite 381,Lake Suzanne,NV,US,55004,Female,1968-11-13,175-13-3019,28.294373,57.3924375
369,C_369,I,A,USD,false,1,0,1000000,75099.75,,bank_c,Russell,Dunn,7331 Anderson Track,South Joshuaport,NC,US,73985,Male,2011-04-22,483-51-4167,115.621318,0.316914
370,C_370,I,A,USD,false,1,0,1000000,67425.68,,bank_c,Stephanie,Torres,917 David Lakes,South Hollyfurt,HI,US,40937,Female,2006-11-19,535-40-8525,-98.853185,37.855237
371,C_371,I,A,USD,false,1,0,1000000,74236.78,,bank_c,Timothy,Smith,034 Hickman Stream Suite 294,West Brianburgh,NE,US,45433,Male,1926-11-02,685-47-5778,49.403339,-83.198872
372,C_372,I,A,USD,false,1,0,1000000,50428.75,,bank_c,Kristin,Trevino,959 Thomas Coves,Andersonmouth,MS,US,63682,Female,1996-06-01,669-63-3481,46.971072,-5.220870
373,C_373,I,A,USD,false,1,0,1000000,73007.32,,bank_c,Randy,Johnson,94531 David Radial Suite 075,Markfort,CT,US,00758,Male,1984-08-29,432-88-9476,-55.415939,14.076934
374,C_374,I,A,USD,false,1,0,1000000,71710.06,,bank_c,Isaac,Morrison,149 Marilyn Viaduct,Jenniferstad,MO,US,24586,Male,1977-05-12,127-95-9184,48.356533,-0.697955
375,C_375,I,A,USD,false,1,0,1000000,82597.69,,bank_c,Robert,Brown,273 Corey Squares,North Emily,HI,US,47191,Male,1945-02-16,166-11-8801,-4.598660,38.947257
376,C_376,I,A,USD,false,1,0,1000000,87054.02,,bank_c,Nicholas,Smith,05116 Durham Vista Suite 954,East Cynthiaborough,TN,US,87157,Male,1982-09-25,507-85-0085,91.054687,-82.586490
377,C_377,I,A,USD,false,1,0,1000000,55448.93,,bank_c,Andrea,Camacho,57781 Moore Plaza,Lopezstad,NH,US,21876,Female,2003-12-27,029-60-6303,154.283869,-69.000918
378,C_378,I,A,USD,false,1,0,1000000,88168.22,,bank_c,Lucas,Garcia,729 David Meadows,Matthewstad,MT,US,65656,Male,1932-02-07,891-23-7504,-174.263305,42.6058335
379,C_379,I,A,USD,false,1,0,1000000,83287.35,,bank_c,Maurice,Hammond,026 David Place,Lake John,AK,US,15559,Male,2014-12-24,789-84-5359,-77.359663,7.9413295
380,C_380,I,A,USD,false,1,0,1000000,60078.41,,bank_c,Timothy,May,3908 Garcia Curve,Makaylaberg,NY,US,23953,Male,1950-01-12,046-89-2807,-30.381875,3.2296985
381,C_381,I,A,USD,false,1,0,1000000,55215.07,,bank_c,Matthew,Allen,074 Erin Fields Apt. 747,North Mitchellbury,VI,US,80334,Male,1932-03-08,797-50-1575,-85.238096,-21.5076395
382,C_382,I,A,USD,false,1,0,1000000,54161.63,,bank_c,Gregory,Ruiz,82976 Perry Fort Apt. 165,Samanthachester,WV,US,54459,Male,1938-08-03,120-37-5251,101.088591,-75.604599
383,C_383,I,A,USD,false,1,0,1000000,66638.90,,bank_c,Robert,Dixon,43416 Hill Tunnel,East Keithside,AK,US,09785,Male,1940-08-03,158-29-3337,-52.302963,-13.179360
384,C_384,I,A,USD,false,1,0,1000000,89974.17,,bank_c,Chad,Schneider,71072 Wiggins Union,Sampsonmouth,FM,US,61388,Male,1910-08-08,783-26-7132,-63.276590,85.4497465
385,C_385,I,A,USD,false,1,0,1000000,52470.33,,bank_c,Melanie,Flowers,194 Gregory Squares Apt. 631,Brownmouth,MA,US,40900,Female,1981-10-08,248-81-1484,-22.384108,-80.414954
386,C_386,I,A,USD,false,1,0,1000000,72013.41,,bank_c,Jennifer,Sherman,965 Thomas Ville Apt. 679,Port Danielburgh,NJ,US,91680,Female,1935-01-19,425-40-2796,-134.072816,-63.332510
387,C_387,I,A,USD,false,1,0,1000000,56163.63,,bank_c,Lori,Smith,2262 Holly Loaf,East Frank,MN,US,75086,Female,1991-04-02,395-04-6687,-35.999438,-21.815419
388,C_388,I,A,USD,false,1,0,1000000,94462.22,,bank_c,Mary,Lang,38619 William River Suite 060,Jenkinsville,MI,US,28596,Female,1967-02-06,855-23-0586,-143.093401,-39.4349255
